女,4,292577,9,153590,9,711093,2,4431,0,0,5,181820,0,0,1,82955,0,0,0,0,1,16124,3,109618,0,0,1,0,0,0,2,740403,6,423882,9,942836,1,3587,0,0,8,243556,0,0,0,0,1,543317,0,0,1,200,4,106034,0,0,0,0,0,0,1,289846,8,163093,12,919211,1,3587,0,0,5,35051,0,0,1,0,2,609790,0,0,0,0,6,707665,0,0,0,0,1,1563,0,0,8,148081,8,284109,2,110863,0,0,7,291859,0,0,1,0,1,16280,0,0,0,0,5,389730,0,0,0,0,0,0,0,0,11,416779,10,364607,2,6489,0,0,4,322216,0,0,1,0,1,7803,0,0,0,0,3,28074,0,0,1,452699,0,0,0,0,13,302140,17,664292,1,6797,0,0,2,46891,0,0,1,0,3,86202,0,0,0,0,3,10076,0,0,1,143462,1,191421,1,375820,10,120389,8,236552,1,6489,0,0,2,55416,0,0,0,0,2,174462,0,0,0,0,4,60517,0,0,1,6328,1,31180
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,3,581476,5,176916,9,647781,1,94579,0,0,0,24902,0,0,0,0,0,0,0,0,0,0,7,18196,0,0,1,167556,1,118644,4,812788,2,65314,4,26864,0,0,0,0,1,242690,0,0,0,0,0,0,0,0,0,16353,4,409258,0,0,2,462666,0,0,3,733862,1,3685,8,568054,0,0,0,0,2,187285,0,0,0,0,0,0,0,0,1,21172,7,194698,0,0,2,206033,0,0,5,442089,2,73332,9,292800,0,0,0,0,3,155752,0,0,0,0,0,0,0,0,1,23477,4,39949,0,0,1,90569,0,0,3,945499,5,169945,7,445429,1,2412,0,0,6,1495818,0,0,0,0,0,0,0,0,1,163699,3,56528,0,0,1,3960,0,0,4,610058,3,149600,9,658774,0,0,0,0,5,1181326,0,0,0,0,0,4596,0,0,1,221384,3,43985,1,0,1,26399,0,0,4,813720,6,80693,12,897041,0,0,1,36141,6,230393,0,0,0,0,1,1773,0,0,1,14779,4,14926,0,0,2,502155,0,0
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,1,251475,2,141708,4,71701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2498,0,0,4,41128,0,0,3,786930,4,1293658,6,80703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88071,0,0,2,28343,3,129242,7,87054,1,41600,1,0,1,55248,0,0,1,318247,0,0,0,0,0,0,1,5587,0,0,3,227354,0,0,0,552495,4,17852,10,47490,1,68738,1,0,1,267,0,0,0,0,0,0,0,0,0,0,1,228,0,0,4,53644,0,0,2,587576,3,6364,10,313162,0,0,1,63876,0,8732,0,0,0,0,0,0,0,0,1,88281,1,25666,0,0,2,19285,0,0,2,412972,4,4561,5,957258,1,256096,0,0,1,11343,0,0,0,0,0,0,0,0,1,5590,1,8699,0,0,1,5754,0,0,0,0,2,0,3,163014,1,15901,0,0,2,296848,0,0,0,0,0,0,0,0,0,206914,2,7423,0,0,1,13232,1,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,4109,1,0,1,0,0,0,0,0,1,61087,0,0,0,0,0,0,0,0,0,0,3,19621,0,0,1,15761,1,1668,5,101929,0,0,3,132106,2,8572,0,0,1,8561,0,0,1,1772,0,0,0,0,0,0,2,19255,0,0,0,0,0,0,1,0,0,54818,5,459032,1,0,0,0,1,4551,1,134341,1,0,1,0,0,0,0,0,2,13334,0,0,0,0,0,0,0,0,1,1202,4,449083,1,0,0,0,2,123014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42211,1,0,4,112879,0,0,0,0,1,5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,0,0,2,202896,2,14151,4,121198,1,0,1,140463,2,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12922,5,270601,1,0,0,0,1,2824,0,0,1,19166,0,0,0,0,0,0,0,0,0,0,1,9547,0,0
嘉義縣水上鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,6,1365470,11,269568,7,65052,3,319766,0,0,11,478495,0,0,0,0,3,363940,0,0,0,0,9,28673,3,604248,1,36366,1,100966,6,316527,10,591508,12,819832,2,649212,0,0,11,327425,0,0,0,0,1,189357,0,0,0,0,7,21518,2,116327,1,2201,2,21056,4,521322,8,1444692,13,1277363,3,714278,0,0,10,933121,0,0,0,0,1,21221,0,0,0,0,5,586152,0,0,1,12701,3,79441,6,972897,8,873496,13,540896,3,967866,0,0,12,183427,0,0,0,0,1,32429,0,0,0,0,3,7877,1,0,0,0,3,173141,7,1265109,9,479443,9,460151,3,1130485,0,0,12,339778,0,0,1,21050,1,21797,0,0,0,0,3,5948,0,0,1,122409,2,109462,6,641245,8,1347794,12,477921,2,1113918,0,0,14,610944,0,0,1,128289,1,148209,0,0,0,0,0,5202,0,0,1,12575,1,182304,3,1049744,6,255861,14,460541,4,1720210,0,0,18,751839,0,0,1,544094,1,397723,0,0,1,43951,4,9320,0,0,2,14780,0,0
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,8,432241,4,71626,5,211634,3,14618,0,0,6,93676,0,0,0,0,3,249471,0,0,0,0,6,28137,0,2196,2,12049,0,0,6,892836,5,281444,11,1631887,2,0,0,0,6,779031,1,18689,0,0,2,336419,0,0,1,220,7,21855,2,12714,3,22891,0,0,5,135018,5,86153,7,541366,1,0,0,0,8,536016,1,8246,1,46333,3,177745,0,0,0,0,4,37367,2,16063,2,3407,0,0,2,9202,9,489689,6,444248,0,0,0,0,8,501886,0,0,0,0,2,97747,0,0,0,0,4,21259,2,6625,1,2772,0,0,6,661028,9,1023849,13,299304,2,1050,0,0,9,332163,0,0,1,0,2,11757,0,0,0,0,3,34884,3,160522,1,0,4,192493,4,984703,10,1444763,17,1469894,6,882110,2,92437,12,306974,1,0,0,0,1,15517,0,0,0,0,5,17269,2,61602,1,0,4,568724,12,783291,13,1306561,17,1831735,6,94570,1,6197,9,171445,0,0,0,0,1,1290,0,0,0,0,3,9674,2,2309,2,5127,3,263419
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,1,217201,5,102653,19,1069512,2,19478,1,0,3,97385,0,0,0,0,0,0,0,0,0,0,5,20378,1,0,1,2731,0,0,1,270225,7,230995,23,1076784,1,0,1,0,6,329514,0,0,1,0,0,1459,0,0,0,0,4,3730,0,0,1,0,0,0,5,139555,11,821520,20,467668,2,289931,0,0,7,162985,0,0,0,0,1,8207,0,0,0,0,2,14260,1,250328,0,0,0,0,4,114968,6,70434,19,2152244,1,280749,0,0,5,98074,1,8844,1,5874,4,606917,0,0,0,0,2,4593,1,0,3,8961,1,3058,7,147120,6,254072,17,1322234,3,343244,0,0,6,124090,1,5258,0,0,5,277786,0,0,0,0,2,4658,1,0,5,101951,1,26749,11,2183741,6,142706,15,485542,4,300980,0,0,10,397848,1,6474,0,0,5,267459,0,0,1,508052,3,4883,0,0,5,83069,1,48215,8,2842156,13,1321843,15,1175521,3,79761,0,0,12,353447,1,5607,0,0,4,45549,0,0,3,1297620,4,4588,0,0,7,655136,0,0
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,373467,5,91439,8,328435,1,0,0,0,1,4599,0,0,1,109019,0,0,0,0,0,0,2,515,0,0,1,0,0,0,4,854900,4,257802,15,766987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1316,0,0,2,4259,0,0,3,123700,2,255065,11,369087,1,53940,1,0,1,225954,0,0,0,0,1,98158,0,0,0,0,3,2942,0,0,3,2904,0,0,2,39589,4,73274,17,422954,2,57287,1,0,4,138582,1,0,0,0,0,0,0,0,0,0,1,1865,0,0,1,0,0,0,2,17977,4,125745,14,361833,2,0,1,0,6,637155,0,0,0,0,1,228,0,0,0,0,1,1737,0,0,1,90864,0,0,4,46426,4,474022,17,937716,4,304470,1,0,8,1120670,0,0,0,0,0,0,0,0,0,0,1,2095,0,0,3,58415,1,25552,3,804145,6,343050,18,1300126,3,2577,0,0,7,904145,0,0,0,0,0,44017,0,0,0,0,2,76328,0,0,2,130401,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,3,695253,3,47621,8,285770,2,12054,0,0,0,0,0,0,0,0,0,0,0,0,1,104034,1,4238,0,0,1,5122,0,0,3,49185,2,20033,4,16215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15673,0,0,0,0,0,0,1,285980,1,140074,8,241425,2,280204,0,0,0,0,0,0,2,343700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,390231,0,0,12,465648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10056,0,0,0,0,0,0,3,114995,0,0,11,308785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36059,0,0,1,43157,0,0,5,187279,1,2020,9,84743,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,8552,0,0,2,63466,0,0,5,92003,4,390906,10,547157,0,0,0,0,4,178806,1,0,1,85771,0,0,0,0,0,0,1,6549,0,0,2,11781,0,0
嘉義縣中埔鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,29208,15,559272,11,1296378,2,160154,2,39112,9,1085811,0,0,2,104677,3,220641,0,0,1,22420,4,12562,0,0,3,168711,1,157672,3,391679,11,613465,10,492744,2,47869,4,399288,11,333456,0,0,2,801631,2,156218,0,0,1,14639,2,5037,1,104457,4,129749,2,754830,1,426195,12,844942,11,229714,1,0,2,353818,14,449639,0,0,1,246458,2,270545,0,0,1,24440,2,7116,3,568044,3,251498,1,1173253,3,152427,10,584102,16,581632,1,219473,1,9812,18,1395383,0,0,0,0,1,488695,0,0,1,8062,3,374818,2,18085,2,107541,0,0,3,187618,9,712589,12,553841,0,0,2,22220,14,2191895,0,0,0,0,3,18477,0,0,2,5484,3,364152,1,1112,3,138250,0,0,4,334636,9,508428,9,154870,0,0,1,13823,11,3314982,0,0,0,0,3,19895,0,0,3,1536995,6,550123,2,1930,3,12409,0,0,5,1704978,12,992759,11,434711,0,0,1,969,14,1622877,0,0,0,0,4,96019,0,0,3,1054159,7,146735,2,1188,4,12307,1,397788
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,3,482307,7,130568,5,486719,3,216374,1,120,9,752304,0,0,0,0,2,19109,0,0,0,0,5,704128,2,12343,0,0,1,3894,5,617314,11,989091,8,346160,4,128839,1,179689,10,493849,0,0,0,0,2,22895,0,0,0,0,5,44808,0,0,0,0,0,19786,8,1630999,9,419088,11,756535,3,5981,1,501246,10,525208,0,0,0,0,4,323042,0,0,2,148049,4,4633,1,59460,2,2113,1,611514,2,711931,6,172128,12,557487,2,15919,1,16526,9,696718,0,0,0,0,2,1075,0,0,0,24080,3,8331,2,406995,0,0,0,0,3,1302272,7,69550,15,950770,3,3544,1,16468,14,1505248,0,0,1,29290,3,22173,0,0,1,24197,1,125660,3,118564,2,5654,0,0,5,1585511,11,794206,19,675177,2,943163,2,31812,16,780750,0,0,3,547837,4,564359,0,0,1,26919,3,1349,3,91996,2,5729,1,151119,4,393838,13,1018117,16,484019,2,1217974,3,503351,14,522280,0,0,1,295460,3,600519,0,0,2,69183,2,6964,2,33608,3,75459,1,1599
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,1,42753,8,931856,15,946620,1,35173,0,367,3,522145,0,0,1,0,5,1130022,0,0,0,0,3,40268,0,5179,2,132793,2,0,4,474219,5,228743,8,310885,1,0,2,177705,4,228589,0,0,2,420882,4,613815,0,0,0,0,5,965013,2,212977,2,31405,1,0,4,777127,6,231227,10,143558,1,83948,2,165173,3,57338,0,0,1,112909,4,434851,0,0,0,0,5,235173,0,0,0,0,0,0,4,546927,7,391137,11,596248,1,225124,1,1720,5,292808,0,0,0,0,4,823366,0,0,0,0,5,446673,0,0,0,0,0,0,6,900424,7,436081,11,812357,1,577735,1,545,6,145135,0,0,0,0,4,42436,0,0,0,0,6,361302,0,0,0,0,0,0,5,418287,11,266241,13,586477,2,2913495,2,831756,10,987628,0,0,0,0,3,8301,0,0,0,0,5,185857,0,0,0,0,2,183948,9,1063930,10,1378872,11,364799,1,72283,1,115642,12,951924,0,0,0,0,3,208661,0,0,0,0,6,19694,1,22392,3,38928,1,294258
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,10,212335,2,141854,2,116272,0,0,1,78830,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,89104,0,0,2,142362,5,79529,8,460419,2,22881,0,0,1,79370,0,0,2,314758,0,0,0,0,0,0,0,125653,0,0,3,52008,2,86802,4,401399,9,288879,10,75261,1,16598,0,0,1,120080,0,0,1,62185,1,21709,0,0,0,0,2,645722,0,0,1,6732,0,0,3,27957,4,444832,8,245439,3,188156,1,6061,0,0,0,0,0,0,1,510,0,0,0,0,1,6663,0,0,1,8750,0,0,2,116043,2,376985,9,306972,1,0,0,0,2,49090,0,0,0,0,2,15971,0,0,0,0,1,10678,0,0,2,48004,0,0,4,199345,3,123280,17,802005,3,52174,2,0,2,17521,1,2638,1,535920,4,263390,0,0,2,12453,3,23674,0,0,0,0,0,0,6,102127,4,89253,16,1473056,2,107955,1,0,3,89355,0,0,2,161150,3,272597,0,0,2,139763,3,30998,0,0,1,0,0,10586
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,131746,1,9847,1,50090,1,44676,0,0,1,1922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7030,2,8766,2,291498,2,33862,1,204305,0,0,0,16438,0,0,0,0,1,2180,0,0,1,0,0,0,0,0,2,4359,1,16981,1,0,2,25985,2,341013,1,4977,0,0,1,0,0,0,1,30318,0,0,0,0,0,0,1,55616,0,0,1,2311,0,0,0,913,0,0,1,4496,1,191622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,34299,0,0,2,5150,0,0,4,22486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7328,0,0,3,41888,3,328910,3,72318,0,0,0,0,0,0,0,0,0,0,1,100445,0,0,0,0,1,5276,0,0,3,7158,0,0,5,206894,5,399692,7,228380,0,0,1,30089,0,0,0,0,0,0,0,0,0,0,0,0,1,12911,0,0,1,43110,0,0
嘉義縣竹崎鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,1842,11,489123,9,96316,0,0,1,222,8,405745,0,0,1,8506,4,18573,0,0,1,263388,5,71169,1,2527,1,3168,0,0,2,200108,22,1315640,10,206360,0,0,1,444021,9,361862,1,222,2,30130,2,11956,0,0,1,1298,5,584094,0,26399,2,102111,1,62188,5,555469,15,1202580,12,762096,0,0,2,352559,10,1181296,0,0,2,65969,3,200989,0,0,1,0,3,29010,2,34129,2,58144,0,0,3,1458327,13,1150087,14,307907,0,0,3,746576,9,2022190,0,0,1,1721,2,163192,0,0,0,0,1,6521,2,17735,3,107913,0,0,6,1241028,7,853987,7,71295,1,0,2,23260,7,424007,0,0,0,0,2,647747,0,0,0,0,1,1958,2,11922,4,76556,0,0,5,463186,11,818622,5,178951,0,0,1,14299,7,304449,0,0,0,0,3,31601,0,0,0,0,0,1656,3,541179,1,5074,0,174490,5,121618,13,346555,10,662523,0,0,1,45082,15,941403,0,0,2,6241,3,27769,0,0,0,0,2,20774,3,141376,1,267,2,313708
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,88269,10,768448,12,1679756,3,751,2,107815,4,120483,0,0,0,0,2,496846,0,0,0,0,4,34777,0,0,2,5647,0,0,1,289790,9,461072,13,413841,1,0,1,248230,8,339069,0,0,1,64261,4,551059,0,0,0,0,2,41088,1,0,0,0,0,0,6,676999,9,558317,15,888905,0,0,1,2380,5,1391178,1,0,0,0,1,31872,0,0,0,0,4,493897,1,0,2,90178,0,0,4,274414,4,359659,9,817083,0,0,1,510513,5,964907,0,0,1,2517,3,61895,0,0,0,0,7,112817,0,0,2,150910,0,0,5,572688,9,549325,9,661029,0,0,2,241048,8,767409,0,0,2,482374,2,23030,0,0,0,0,6,506865,0,0,2,77416,0,0,4,886105,11,808625,15,662220,0,0,4,223868,9,629642,0,0,2,303834,4,281662,0,0,1,78670,6,93859,0,0,5,70813,0,0,6,192091,13,938383,16,717732,0,0,4,572667,9,502742,0,0,1,9698,4,296742,0,0,1,42482,6,84931,1,42828,5,80897,1,220342
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,1,362932,12,586905,12,1049623,0,0,2,585257,5,192791,0,0,1,0,2,63157,0,0,0,0,3,107884,1,29063,2,4555,0,0,5,480696,10,393977,11,490242,2,9706,1,267518,4,234261,0,0,0,0,2,514965,0,0,0,0,5,71468,1,12989,0,0,0,0,5,66622,8,300618,11,160590,3,8592,1,27575,6,530813,0,0,1,0,0,0,0,0,0,0,4,60534,0,1320,1,75833,0,0,1,305945,5,334844,10,349206,3,9203,1,209233,4,34915,0,0,0,0,0,0,0,0,1,10563,2,446920,0,0,1,47188,0,0,0,70993,7,647190,10,869540,2,16858,0,0,4,25318,0,0,0,0,0,0,0,0,0,0,4,25172,1,0,1,3687,0,0,3,336402,9,1636180,12,774813,2,2886,1,21477,1,0,0,0,1,8360,1,244335,0,0,0,0,7,34868,0,0,1,126270,1,168785,4,432448,7,680321,9,834581,1,925,1,926577,4,3137,0,0,2,46096,2,154461,0,0,1,13602,2,19949,0,0,2,426387,1,22599
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,3,1537,3,28277,2,17411,1,14420,4,66712,0,0,0,0,0,0,0,0,0,0,1,846,1,4012,1,486063,0,0,1,5995,4,470834,3,507916,1,0,2,15481,4,31706,0,0,1,8678,0,0,0,0,0,0,4,166404,1,2852,2,20132,0,0,0,0,4,142087,4,37557,2,481891,2,28899,1,2067,0,0,1,29911,0,0,0,0,0,0,2,12182,2,10701,2,222,0,0,2,5905,2,122841,4,249699,1,0,2,825292,1,1929,0,0,0,0,0,0,0,0,0,0,1,0,1,29313,2,165499,0,0,1,11022,3,208639,9,765306,2,10754,2,8033,3,139415,0,0,0,0,0,0,0,0,0,0,1,8773,0,0,2,470560,0,0,2,55737,4,484064,12,480377,0,0,1,2209,5,364517,0,0,0,0,0,0,0,0,0,0,2,4680,0,0,2,137172,0,0,0,0,4,1140723,13,970878,2,25026,1,284117,6,465753,0,0,2,467400,0,8210,0,0,0,0,3,16776,0,0,1,0,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,4,59041,3,302873,2,40244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,719,0,0,1,127454,0,0,1,0,3,119487,3,78560,1,55810,0,0,0,1140,1,0,0,0,0,0,0,0,0,0,2,7248,0,5482,2,248706,0,0,4,90311,2,80638,5,16212,0,0,0,0,1,12376,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12742,0,0,1,90031,4,239495,6,65892,0,0,0,0,2,10732,0,0,0,0,0,0,0,0,0,0,2,5324,1,1533,0,0,0,0,1,58082,2,54843,5,49989,0,2745,0,0,1,19478,1,0,1,0,0,0,0,0,0,0,1,3780,0,0,0,0,0,0,2,219174,3,0,8,123620,2,9867,0,1043,1,435006,0,0,1,105260,0,0,0,0,1,0,1,540,0,0,1,396,1,0,4,327650,1,348837,8,662150,3,10527,2,4718,1,32735,0,0,0,0,0,0,0,0,0,0,1,8938,0,0,2,26908,0,0
嘉義縣梅山鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
